DateKey,Year,Month,DayofMonth,TimeKey,Tavg,ApparentTemperature_avg
20140101,2014,1,1,12:00:00 AM,NULL,NULL
20140101,2014,1,1,1:00:00 AM,NULL,NULL
20140101,2014,1,1,2:00:00 AM,NULL,NULL
20140101,2014,1,1,3:00:00 AM,NULL,NULL
20140101,2014,1,1,4:00:00 AM,NULL,NULL
20140101,2014,1,1,5:00:00 AM,NULL,NULL
20140101,2014,1,1,6:00:00 AM,NULL,NULL
20140101,2014,1,1,7:00:00 AM,NULL,NULL
20140101,2014,1,1,8:00:00 AM,NULL,NULL
20140101,2014,1,1,9:00:00 AM,NULL,NULL
20140102,2014,1,2,12:00:00 AM,NULL,NULL
20140102,2014,1,2,1:00:00 AM,NULL,NULL
20140102,2014,1,2,2:00:00 AM,NULL,NULL
20140102,2014,1,2,3:00:00 AM,NULL,NULL
20140102,2014,1,2,4:00:00 AM,NULL,NULL
20140102,2014,1,2,5:00:00 AM,NULL,NULL
20140102,2014,1,2,6:00:00 AM,NULL,NULL
20140102,2014,1,2,7:00:00 AM,NULL,NULL
20140102,2014,1,2,8:00:00 AM,NULL,NULL
20140102,2014,1,2,9:00:00 AM,NULL,NULL
20140103,2014,1,3,12:00:00 AM,NULL,NULL
20140103,2014,1,3,1:00:00 AM,NULL,NULL
20140103,2014,1,3,2:00:00 AM,NULL,NULL
20140103,2014,1,3,3:00:00 AM,NULL,NULL
20140103,2014,1,3,4:00:00 AM,NULL,NULL
20140103,2014,1,3,5:00:00 AM,NULL,NULL
20140103,2014,1,3,6:00:00 AM,NULL,NULL
20140103,2014,1,3,7:00:00 AM,NULL,NULL
20140103,2014,1,3,8:00:00 AM,NULL,NULL
20140103,2014,1,3,9:00:00 AM,NULL,NULL
20140104,2014,1,4,12:00:00 AM,NULL,NULL
20140104,2014,1,4,1:00:00 AM,NULL,NULL
20140104,2014,1,4,2:00:00 AM,NULL,NULL
20140104,2014,1,4,3:00:00 AM,NULL,NULL
20140104,2014,1,4,4:00:00 AM,NULL,NULL
20140104,2014,1,4,5:00:00 AM,NULL,NULL
20140104,2014,1,4,6:00:00 AM,NULL,NULL
20140104,2014,1,4,7:00:00 AM,NULL,NULL
20140104,2014,1,4,8:00:00 AM,NULL,NULL
20140104,2014,1,4,9:00:00 AM,NULL,NULL
20140105,2014,1,5,12:00:00 AM,NULL,NULL
20140105,2014,1,5,1:00:00 AM,NULL,NULL
20140105,2014,1,5,2:00:00 AM,NULL,NULL
20140105,2014,1,5,3:00:00 AM,NULL,NULL
20140105,2014,1,5,4:00:00 AM,NULL,NULL
20140105,2014,1,5,5:00:00 AM,NULL,NULL
20140105,2014,1,5,6:00:00 AM,NULL,NULL
20140105,2014,1,5,7:00:00 AM,NULL,NULL
20140105,2014,1,5,8:00:00 AM,NULL,NULL
20140105,2014,1,5,9:00:00 AM,NULL,NULL
20140106,2014,1,6,12:00:00 AM,NULL,NULL
20140106,2014,1,6,1:00:00 AM,NULL,NULL
20140106,2014,1,6,2:00:00 AM,NULL,NULL
20140106,2014,1,6,3:00:00 AM,NULL,NULL
20140106,2014,1,6,4:00:00 AM,NULL,NULL
20140106,2014,1,6,5:00:00 AM,NULL,NULL
20140106,2014,1,6,6:00:00 AM,NULL,NULL
20140106,2014,1,6,7:00:00 AM,NULL,NULL
20140106,2014,1,6,8:00:00 AM,NULL,NULL
20140106,2014,1,6,9:00:00 AM,NULL,NULL
20140107,2014,1,7,12:00:00 AM,NULL,NULL
20140107,2014,1,7,1:00:00 AM,NULL,NULL
20140107,2014,1,7,2:00:00 AM,NULL,NULL
20140107,2014,1,7,3:00:00 AM,NULL,NULL
20140107,2014,1,7,4:00:00 AM,NULL,NULL
20140107,2014,1,7,5:00:00 AM,NULL,NULL
20140107,2014,1,7,6:00:00 AM,NULL,NULL
20140107,2014,1,7,7:00:00 AM,NULL,NULL
20140107,2014,1,7,8:00:00 AM,NULL,NULL
20140107,2014,1,7,9:00:00 AM,NULL,NULL
20140108,2014,1,8,12:00:00 AM,NULL,NULL
20140108,2014,1,8,1:00:00 AM,NULL,NULL
20140108,2014,1,8,2:00:00 AM,NULL,NULL
20140108,2014,1,8,3:00:00 AM,NULL,NULL
20140108,2014,1,8,4:00:00 AM,NULL,NULL
20140108,2014,1,8,5:00:00 AM,NULL,NULL
20140108,2014,1,8,6:00:00 AM,NULL,NULL
20140108,2014,1,8,7:00:00 AM,NULL,NULL
20140108,2014,1,8,8:00:00 AM,NULL,NULL
20140108,2014,1,8,9:00:00 AM,NULL,NULL
20140109,2014,1,9,12:00:00 AM,NULL,NULL
20140109,2014,1,9,1:00:00 AM,NULL,NULL
20140109,2014,1,9,2:00:00 AM,NULL,NULL
20140109,2014,1,9,3:00:00 AM,NULL,NULL
20140109,2014,1,9,4:00:00 AM,NULL,NULL
20140109,2014,1,9,5:00:00 AM,NULL,NULL
20140109,2014,1,9,6:00:00 AM,NULL,NULL
20140109,2014,1,9,7:00:00 AM,NULL,NULL
20140109,2014,1,9,8:00:00 AM,NULL,NULL
20140109,2014,1,9,9:00:00 AM,NULL,NULL
20140110,2014,1,10,12:00:00 AM,NULL,NULL
20140110,2014,1,10,1:00:00 AM,NULL,NULL
20140110,2014,1,10,2:00:00 AM,NULL,NULL
20140110,2014,1,10,3:00:00 AM,NULL,NULL
20140110,2014,1,10,4:00:00 AM,NULL,NULL
20140110,2014,1,10,5:00:00 AM,NULL,NULL
20140110,2014,1,10,6:00:00 AM,NULL,NULL
20140110,2014,1,10,7:00:00 AM,NULL,NULL
20140110,2014,1,10,8:00:00 AM,NULL,NULL
20140110,2014,1,10,9:00:00 AM,NULL,NULL
20140111,2014,1,11,12:00:00 AM,NULL,NULL
20140111,2014,1,11,1:00:00 AM,NULL,NULL
20140111,2014,1,11,2:00:00 AM,NULL,NULL
20140111,2014,1,11,3:00:00 AM,NULL,NULL
20140111,2014,1,11,4:00:00 AM,NULL,NULL
20140111,2014,1,11,5:00:00 AM,NULL,NULL
20140111,2014,1,11,6:00:00 AM,NULL,NULL
20140111,2014,1,11,7:00:00 AM,NULL,NULL
20140111,2014,1,11,8:00:00 AM,NULL,NULL
20140111,2014,1,11,9:00:00 AM,NULL,NULL
20140112,2014,1,12,12:00:00 AM,NULL,NULL
20140112,2014,1,12,1:00:00 AM,NULL,NULL
20140112,2014,1,12,2:00:00 AM,NULL,NULL
20140112,2014,1,12,3:00:00 AM,NULL,NULL
20140112,2014,1,12,4:00:00 AM,NULL,NULL
20140112,2014,1,12,5:00:00 AM,NULL,NULL
20140112,2014,1,12,6:00:00 AM,NULL,NULL
20140112,2014,1,12,7:00:00 AM,NULL,NULL
20140112,2014,1,12,8:00:00 AM,NULL,NULL
20140112,2014,1,12,9:00:00 AM,NULL,NULL
20140113,2014,1,13,12:00:00 AM,NULL,NULL
20140113,2014,1,13,1:00:00 AM,NULL,NULL
20140113,2014,1,13,2:00:00 AM,NULL,NULL
20140113,2014,1,13,3:00:00 AM,NULL,NULL
20140113,2014,1,13,4:00:00 AM,NULL,NULL
20140113,2014,1,13,5:00:00 AM,NULL,NULL
20140113,2014,1,13,6:00:00 AM,NULL,NULL
20140113,2014,1,13,7:00:00 AM,NULL,NULL
20140113,2014,1,13,8:00:00 AM,NULL,NULL
20140113,2014,1,13,9:00:00 AM,NULL,NULL
20140114,2014,1,14,12:00:00 AM,NULL,NULL
20140114,2014,1,14,1:00:00 AM,NULL,NULL
20140114,2014,1,14,2:00:00 AM,NULL,NULL
20140114,2014,1,14,3:00:00 AM,NULL,NULL
20140114,2014,1,14,4:00:00 AM,NULL,NULL
20140114,2014,1,14,5:00:00 AM,NULL,NULL
20140114,2014,1,14,6:00:00 AM,NULL,NULL
20140114,2014,1,14,7:00:00 AM,NULL,NULL
20140114,2014,1,14,8:00:00 AM,NULL,NULL
20140114,2014,1,14,9:00:00 AM,NULL,NULL
20140115,2014,1,15,12:00:00 AM,NULL,NULL
20140115,2014,1,15,1:00:00 AM,NULL,NULL
20140115,2014,1,15,2:00:00 AM,NULL,NULL
20140115,2014,1,15,3:00:00 AM,NULL,NULL
20140115,2014,1,15,4:00:00 AM,NULL,NULL
20140115,2014,1,15,5:00:00 AM,NULL,NULL
20140115,2014,1,15,6:00:00 AM,NULL,NULL
20140115,2014,1,15,7:00:00 AM,NULL,NULL
20140115,2014,1,15,8:00:00 AM,NULL,NULL
20140115,2014,1,15,9:00:00 AM,NULL,NULL
20140116,2014,1,16,12:00:00 AM,NULL,NULL
20140116,2014,1,16,1:00:00 AM,NULL,NULL
20140116,2014,1,16,2:00:00 AM,NULL,NULL
20140116,2014,1,16,3:00:00 AM,NULL,NULL
20140116,2014,1,16,4:00:00 AM,NULL,NULL
20140116,2014,1,16,5:00:00 AM,NULL,NULL
20140116,2014,1,16,6:00:00 AM,NULL,NULL
20140116,2014,1,16,7:00:00 AM,NULL,NULL
20140116,2014,1,16,8:00:00 AM,NULL,NULL
20140116,2014,1,16,9:00:00 AM,NULL,NULL
20140117,2014,1,17,12:00:00 AM,NULL,NULL
20140117,2014,1,17,1:00:00 AM,NULL,NULL
20140117,2014,1,17,2:00:00 AM,NULL,NULL
20140117,2014,1,17,3:00:00 AM,NULL,NULL
20140117,2014,1,17,4:00:00 AM,NULL,NULL
20140117,2014,1,17,5:00:00 AM,NULL,NULL
20140117,2014,1,17,6:00:00 AM,NULL,NULL
20140117,2014,1,17,7:00:00 AM,NULL,NULL
20140117,2014,1,17,8:00:00 AM,NULL,NULL
20140117,2014,1,17,9:00:00 AM,NULL,NULL
20140118,2014,1,18,12:00:00 AM,NULL,NULL
20140118,2014,1,18,1:00:00 AM,NULL,NULL
20140118,2014,1,18,2:00:00 AM,NULL,NULL
20140118,2014,1,18,3:00:00 AM,NULL,NULL
20140118,2014,1,18,4:00:00 AM,NULL,NULL
20140118,2014,1,18,5:00:00 AM,NULL,NULL
20140118,2014,1,18,6:00:00 AM,NULL,NULL
20140118,2014,1,18,7:00:00 AM,NULL,NULL
20140118,2014,1,18,8:00:00 AM,NULL,NULL
20140118,2014,1,18,9:00:00 AM,NULL,NULL
20140119,2014,1,19,12:00:00 AM,NULL,NULL
20140119,2014,1,19,1:00:00 AM,NULL,NULL
20140119,2014,1,19,2:00:00 AM,NULL,NULL
20140119,2014,1,19,3:00:00 AM,NULL,NULL
20140119,2014,1,19,4:00:00 AM,NULL,NULL
20140119,2014,1,19,5:00:00 AM,NULL,NULL
20140119,2014,1,19,6:00:00 AM,NULL,NULL
20140119,2014,1,19,7:00:00 AM,NULL,NULL
20140119,2014,1,19,8:00:00 AM,NULL,NULL
20140119,2014,1,19,9:00:00 AM,NULL,NULL
20140120,2014,1,20,12:00:00 AM,NULL,NULL
20140120,2014,1,20,1:00:00 AM,NULL,NULL
20140120,2014,1,20,2:00:00 AM,NULL,NULL
20140120,2014,1,20,3:00:00 AM,NULL,NULL
20140120,2014,1,20,4:00:00 AM,NULL,NULL
20140120,2014,1,20,5:00:00 AM,NULL,NULL
20140120,2014,1,20,6:00:00 AM,NULL,NULL
20140120,2014,1,20,7:00:00 AM,NULL,NULL
20140120,2014,1,20,8:00:00 AM,NULL,NULL
20140120,2014,1,20,9:00:00 AM,NULL,NULL
20140121,2014,1,21,12:00:00 AM,NULL,NULL
20140121,2014,1,21,1:00:00 AM,NULL,NULL
20140121,2014,1,21,2:00:00 AM,NULL,NULL
20140121,2014,1,21,3:00:00 AM,NULL,NULL
20140121,2014,1,21,4:00:00 AM,NULL,NULL
20140121,2014,1,21,5:00:00 AM,NULL,NULL
20140121,2014,1,21,6:00:00 AM,NULL,NULL
20140121,2014,1,21,7:00:00 AM,NULL,NULL
20140121,2014,1,21,8:00:00 AM,NULL,NULL
20140121,2014,1,21,9:00:00 AM,NULL,NULL
20140122,2014,1,22,12:00:00 AM,NULL,NULL
20140122,2014,1,22,1:00:00 AM,NULL,NULL
20140122,2014,1,22,2:00:00 AM,NULL,NULL
20140122,2014,1,22,3:00:00 AM,NULL,NULL
20140122,2014,1,22,4:00:00 AM,NULL,NULL
20140122,2014,1,22,5:00:00 AM,NULL,NULL
20140122,2014,1,22,6:00:00 AM,NULL,NULL
20140122,2014,1,22,7:00:00 AM,NULL,NULL
20140122,2014,1,22,8:00:00 AM,NULL,NULL
20140122,2014,1,22,9:00:00 AM,NULL,NULL
20140123,2014,1,23,12:00:00 AM,NULL,NULL
20140123,2014,1,23,1:00:00 AM,NULL,NULL
20140123,2014,1,23,2:00:00 AM,NULL,NULL
20140123,2014,1,23,3:00:00 AM,NULL,NULL
20140123,2014,1,23,4:00:00 AM,NULL,NULL
20140123,2014,1,23,5:00:00 AM,NULL,NULL
20140123,2014,1,23,6:00:00 AM,NULL,NULL
20140123,2014,1,23,7:00:00 AM,NULL,NULL
20140123,2014,1,23,8:00:00 AM,NULL,NULL
20140123,2014,1,23,9:00:00 AM,NULL,NULL
20140124,2014,1,24,12:00:00 AM,NULL,NULL
20140124,2014,1,24,1:00:00 AM,NULL,NULL
20140124,2014,1,24,2:00:00 AM,NULL,NULL
20140124,2014,1,24,3:00:00 AM,NULL,NULL
20140124,2014,1,24,4:00:00 AM,NULL,NULL
20140124,2014,1,24,5:00:00 AM,NULL,NULL
20140124,2014,1,24,6:00:00 AM,NULL,NULL
20140124,2014,1,24,7:00:00 AM,NULL,NULL
20140124,2014,1,24,8:00:00 AM,NULL,NULL
20140124,2014,1,24,9:00:00 AM,NULL,NULL
20140125,2014,1,25,12:00:00 AM,NULL,NULL
20140125,2014,1,25,1:00:00 AM,NULL,NULL
20140125,2014,1,25,2:00:00 AM,NULL,NULL
20140125,2014,1,25,3:00:00 AM,NULL,NULL
20140125,2014,1,25,4:00:00 AM,NULL,NULL
20140125,2014,1,25,5:00:00 AM,NULL,NULL
20140125,2014,1,25,6:00:00 AM,NULL,NULL
20140125,2014,1,25,7:00:00 AM,NULL,NULL
20140125,2014,1,25,8:00:00 AM,NULL,NULL
20140125,2014,1,25,9:00:00 AM,NULL,NULL
20140126,2014,1,26,12:00:00 AM,NULL,NULL
20140126,2014,1,26,1:00:00 AM,NULL,NULL
20140126,2014,1,26,2:00:00 AM,NULL,NULL
20140126,2014,1,26,3:00:00 AM,NULL,NULL
20140126,2014,1,26,4:00:00 AM,NULL,NULL
20140126,2014,1,26,5:00:00 AM,NULL,NULL
20140126,2014,1,26,6:00:00 AM,NULL,NULL
20140126,2014,1,26,7:00:00 AM,NULL,NULL
20140126,2014,1,26,8:00:00 AM,NULL,NULL
20140126,2014,1,26,9:00:00 AM,NULL,NULL
20140127,2014,1,27,12:00:00 AM,NULL,NULL
20140127,2014,1,27,1:00:00 AM,NULL,NULL
20140127,2014,1,27,2:00:00 AM,NULL,NULL
20140127,2014,1,27,3:00:00 AM,NULL,NULL
20140127,2014,1,27,4:00:00 AM,NULL,NULL
20140127,2014,1,27,5:00:00 AM,NULL,NULL
20140127,2014,1,27,6:00:00 AM,NULL,NULL
20140127,2014,1,27,7:00:00 AM,NULL,NULL
20140127,2014,1,27,8:00:00 AM,NULL,NULL
20140127,2014,1,27,9:00:00 AM,NULL,NULL
20140128,2014,1,28,12:00:00 AM,NULL,NULL
20140128,2014,1,28,1:00:00 AM,NULL,NULL
20140128,2014,1,28,2:00:00 AM,NULL,NULL
20140128,2014,1,28,3:00:00 AM,NULL,NULL
20140128,2014,1,28,4:00:00 AM,NULL,NULL
20140128,2014,1,28,5:00:00 AM,NULL,NULL
20140128,2014,1,28,6:00:00 AM,NULL,NULL
20140128,2014,1,28,7:00:00 AM,NULL,NULL
20140128,2014,1,28,8:00:00 AM,NULL,NULL
20140128,2014,1,28,9:00:00 AM,NULL,NULL
20140129,2014,1,29,12:00:00 AM,NULL,NULL
20140129,2014,1,29,1:00:00 AM,NULL,NULL
20140129,2014,1,29,2:00:00 AM,NULL,NULL
20140129,2014,1,29,3:00:00 AM,NULL,NULL
20140129,2014,1,29,4:00:00 AM,NULL,NULL
20140129,2014,1,29,5:00:00 AM,NULL,NULL
20140129,2014,1,29,6:00:00 AM,NULL,NULL
20140129,2014,1,29,7:00:00 AM,NULL,NULL
20140129,2014,1,29,8:00:00 AM,NULL,NULL
20140129,2014,1,29,9:00:00 AM,NULL,NULL
20140130,2014,1,30,12:00:00 AM,NULL,NULL
20140130,2014,1,30,1:00:00 AM,NULL,NULL
20140130,2014,1,30,2:00:00 AM,NULL,NULL
20140130,2014,1,30,3:00:00 AM,NULL,NULL
20140130,2014,1,30,4:00:00 AM,NULL,NULL
20140130,2014,1,30,5:00:00 AM,NULL,NULL
20140130,2014,1,30,6:00:00 AM,NULL,NULL
20140130,2014,1,30,7:00:00 AM,NULL,NULL
20140130,2014,1,30,8:00:00 AM,NULL,NULL
20140130,2014,1,30,9:00:00 AM,NULL,NULL
20140131,2014,1,31,12:00:00 AM,NULL,NULL
20140131,2014,1,31,1:00:00 AM,NULL,NULL
20140131,2014,1,31,2:00:00 AM,NULL,NULL
20140131,2014,1,31,3:00:00 AM,NULL,NULL
20140131,2014,1,31,4:00:00 AM,NULL,NULL
20140131,2014,1,31,5:00:00 AM,NULL,NULL
20140131,2014,1,31,6:00:00 AM,NULL,NULL
20140131,2014,1,31,7:00:00 AM,NULL,NULL
20140131,2014,1,31,8:00:00 AM,NULL,NULL
20140131,2014,1,31,9:00:00 AM,NULL,NULL
20140201,2014,2,1,12:00:00 AM,NULL,NULL
20140201,2014,2,1,1:00:00 AM,NULL,NULL
20140201,2014,2,1,2:00:00 AM,NULL,NULL
20140201,2014,2,1,3:00:00 AM,NULL,NULL
20140201,2014,2,1,4:00:00 AM,NULL,NULL
20140201,2014,2,1,5:00:00 AM,NULL,NULL
20140201,2014,2,1,6:00:00 AM,NULL,NULL
20140201,2014,2,1,7:00:00 AM,NULL,NULL
20140201,2014,2,1,8:00:00 AM,NULL,NULL
20140201,2014,2,1,9:00:00 AM,NULL,NULL
20140202,2014,2,2,12:00:00 AM,NULL,NULL
20140202,2014,2,2,1:00:00 AM,NULL,NULL
20140202,2014,2,2,2:00:00 AM,NULL,NULL
20140202,2014,2,2,3:00:00 AM,NULL,NULL
20140202,2014,2,2,4:00:00 AM,NULL,NULL
20140202,2014,2,2,5:00:00 AM,NULL,NULL
20140202,2014,2,2,6:00:00 AM,NULL,NULL
20140202,2014,2,2,7:00:00 AM,NULL,NULL
20140202,2014,2,2,8:00:00 AM,NULL,NULL
20140202,2014,2,2,9:00:00 AM,NULL,NULL
20140203,2014,2,3,12:00:00 AM,NULL,NULL
20140203,2014,2,3,1:00:00 AM,NULL,NULL
20140203,2014,2,3,2:00:00 AM,NULL,NULL
20140203,2014,2,3,3:00:00 AM,NULL,NULL
20140203,2014,2,3,4:00:00 AM,NULL,NULL
20140203,2014,2,3,5:00:00 AM,NULL,NULL
20140203,2014,2,3,6:00:00 AM,NULL,NULL
20140203,2014,2,3,7:00:00 AM,NULL,NULL
20140203,2014,2,3,8:00:00 AM,NULL,NULL
20140203,2014,2,3,9:00:00 AM,NULL,NULL
20140204,2014,2,4,12:00:00 AM,NULL,NULL
20140204,2014,2,4,1:00:00 AM,NULL,NULL
20140204,2014,2,4,2:00:00 AM,NULL,NULL
20140204,2014,2,4,3:00:00 AM,NULL,NULL
20140204,2014,2,4,4:00:00 AM,NULL,NULL
20140204,2014,2,4,5:00:00 AM,NULL,NULL
20140204,2014,2,4,6:00:00 AM,NULL,NULL
20140204,2014,2,4,7:00:00 AM,NULL,NULL
20140204,2014,2,4,8:00:00 AM,NULL,NULL
20140204,2014,2,4,9:00:00 AM,NULL,NULL
20140205,2014,2,5,12:00:00 AM,NULL,NULL
20140205,2014,2,5,1:00:00 AM,NULL,NULL
20140205,2014,2,5,2:00:00 AM,NULL,NULL
20140205,2014,2,5,3:00:00 AM,NULL,NULL
20140205,2014,2,5,4:00:00 AM,NULL,NULL
20140205,2014,2,5,5:00:00 AM,NULL,NULL
20140205,2014,2,5,6:00:00 AM,NULL,NULL
20140205,2014,2,5,7:00:00 AM,NULL,NULL
20140205,2014,2,5,8:00:00 AM,NULL,NULL
20140205,2014,2,5,9:00:00 AM,NULL,NULL
20140206,2014,2,6,12:00:00 AM,NULL,NULL
20140206,2014,2,6,1:00:00 AM,NULL,NULL
20140206,2014,2,6,2:00:00 AM,NULL,NULL
20140206,2014,2,6,3:00:00 AM,NULL,NULL
20140206,2014,2,6,4:00:00 AM,NULL,NULL
20140206,2014,2,6,5:00:00 AM,NULL,NULL
20140206,2014,2,6,6:00:00 AM,NULL,NULL
20140206,2014,2,6,7:00:00 AM,NULL,NULL
20140206,2014,2,6,8:00:00 AM,NULL,NULL
20140206,2014,2,6,9:00:00 AM,NULL,NULL
20140207,2014,2,7,12:00:00 AM,NULL,NULL
20140207,2014,2,7,1:00:00 AM,NULL,NULL
20140207,2014,2,7,2:00:00 AM,NULL,NULL
20140207,2014,2,7,3:00:00 AM,NULL,NULL
20140207,2014,2,7,4:00:00 AM,NULL,NULL
20140207,2014,2,7,5:00:00 AM,NULL,NULL
20140207,2014,2,7,6:00:00 AM,NULL,NULL
20140207,2014,2,7,7:00:00 AM,NULL,NULL
20140207,2014,2,7,8:00:00 AM,NULL,NULL
20140207,2014,2,7,9:00:00 AM,NULL,NULL
20140208,2014,2,8,12:00:00 AM,NULL,NULL
20140208,2014,2,8,1:00:00 AM,NULL,NULL
20140208,2014,2,8,2:00:00 AM,NULL,NULL
20140208,2014,2,8,3:00:00 AM,NULL,NULL
20140208,2014,2,8,4:00:00 AM,NULL,NULL
20140208,2014,2,8,5:00:00 AM,NULL,NULL
20140208,2014,2,8,6:00:00 AM,NULL,NULL
20140208,2014,2,8,7:00:00 AM,NULL,NULL
20140208,2014,2,8,8:00:00 AM,NULL,NULL
20140208,2014,2,8,9:00:00 AM,NULL,NULL
20140209,2014,2,9,12:00:00 AM,NULL,NULL
20140209,2014,2,9,1:00:00 AM,NULL,NULL
20140209,2014,2,9,2:00:00 AM,NULL,NULL
20140209,2014,2,9,3:00:00 AM,NULL,NULL
20140209,2014,2,9,4:00:00 AM,NULL,NULL
20140209,2014,2,9,5:00:00 AM,NULL,NULL
20140209,2014,2,9,6:00:00 AM,NULL,NULL
20140209,2014,2,9,7:00:00 AM,NULL,NULL
20140209,2014,2,9,8:00:00 AM,NULL,NULL
20140209,2014,2,9,9:00:00 AM,NULL,NULL
20140210,2014,2,10,12:00:00 AM,NULL,NULL
20140210,2014,2,10,1:00:00 AM,NULL,NULL
20140210,2014,2,10,2:00:00 AM,NULL,NULL
20140210,2014,2,10,3:00:00 AM,NULL,NULL
20140210,2014,2,10,4:00:00 AM,NULL,NULL
20140210,2014,2,10,5:00:00 AM,NULL,NULL
20140210,2014,2,10,6:00:00 AM,NULL,NULL
20140210,2014,2,10,7:00:00 AM,NULL,NULL
20140210,2014,2,10,8:00:00 AM,NULL,NULL
20140210,2014,2,10,9:00:00 AM,NULL,NULL
20140211,2014,2,11,12:00:00 AM,NULL,NULL
20140211,2014,2,11,1:00:00 AM,NULL,NULL
20140211,2014,2,11,2:00:00 AM,NULL,NULL
20140211,2014,2,11,3:00:00 AM,NULL,NULL
20140211,2014,2,11,4:00:00 AM,NULL,NULL
20140211,2014,2,11,5:00:00 AM,NULL,NULL
20140211,2014,2,11,6:00:00 AM,NULL,NULL
20140211,2014,2,11,7:00:00 AM,NULL,NULL
20140211,2014,2,11,8:00:00 AM,NULL,NULL
20140211,2014,2,11,9:00:00 AM,NULL,NULL
20140212,2014,2,12,12:00:00 AM,NULL,NULL
20140212,2014,2,12,1:00:00 AM,NULL,NULL
20140212,2014,2,12,2:00:00 AM,NULL,NULL
20140212,2014,2,12,3:00:00 AM,NULL,NULL
20140212,2014,2,12,4:00:00 AM,NULL,NULL
20140212,2014,2,12,5:00:00 AM,NULL,NULL
20140212,2014,2,12,6:00:00 AM,NULL,NULL
20140212,2014,2,12,7:00:00 AM,NULL,NULL
20140212,2014,2,12,8:00:00 AM,NULL,NULL
20140212,2014,2,12,9:00:00 AM,NULL,NULL
20140213,2014,2,13,12:00:00 AM,NULL,NULL
20140213,2014,2,13,1:00:00 AM,NULL,NULL
20140213,2014,2,13,2:00:00 AM,NULL,NULL
20140213,2014,2,13,3:00:00 AM,NULL,NULL
20140213,2014,2,13,4:00:00 AM,NULL,NULL
20140213,2014,2,13,5:00:00 AM,NULL,NULL
20140213,2014,2,13,6:00:00 AM,NULL,NULL
20140213,2014,2,13,7:00:00 AM,NULL,NULL
20140213,2014,2,13,8:00:00 AM,NULL,NULL
20140213,2014,2,13,9:00:00 AM,NULL,NULL
20140214,2014,2,14,12:00:00 AM,NULL,NULL
20140214,2014,2,14,1:00:00 AM,NULL,NULL
20140214,2014,2,14,2:00:00 AM,NULL,NULL
20140214,2014,2,14,3:00:00 AM,NULL,NULL
20140214,2014,2,14,4:00:00 AM,NULL,NULL
20140214,2014,2,14,5:00:00 AM,NULL,NULL
20140214,2014,2,14,6:00:00 AM,NULL,NULL
20140214,2014,2,14,7:00:00 AM,NULL,NULL
20140214,2014,2,14,8:00:00 AM,NULL,NULL
20140214,2014,2,14,9:00:00 AM,NULL,NULL
20140215,2014,2,15,12:00:00 AM,NULL,NULL
20140215,2014,2,15,1:00:00 AM,NULL,NULL
20140215,2014,2,15,2:00:00 AM,NULL,NULL
20140215,2014,2,15,3:00:00 AM,NULL,NULL
20140215,2014,2,15,4:00:00 AM,NULL,NULL
20140215,2014,2,15,5:00:00 AM,NULL,NULL
20140215,2014,2,15,6:00:00 AM,NULL,NULL
20140215,2014,2,15,7:00:00 AM,NULL,NULL
20140215,2014,2,15,8:00:00 AM,NULL,NULL
20140215,2014,2,15,9:00:00 AM,NULL,NULL
20140216,2014,2,16,12:00:00 AM,NULL,NULL
20140216,2014,2,16,1:00:00 AM,NULL,NULL
20140216,2014,2,16,2:00:00 AM,NULL,NULL
20140216,2014,2,16,3:00:00 AM,NULL,NULL
20140216,2014,2,16,4:00:00 AM,NULL,NULL
20140216,2014,2,16,5:00:00 AM,NULL,NULL
20140216,2014,2,16,6:00:00 AM,NULL,NULL
20140216,2014,2,16,7:00:00 AM,NULL,NULL
20140216,2014,2,16,8:00:00 AM,NULL,NULL
20140216,2014,2,16,9:00:00 AM,NULL,NULL
20140217,2014,2,17,12:00:00 AM,NULL,NULL
20140217,2014,2,17,1:00:00 AM,NULL,NULL
20140217,2014,2,17,2:00:00 AM,NULL,NULL
20140217,2014,2,17,3:00:00 AM,NULL,NULL
20140217,2014,2,17,4:00:00 AM,NULL,NULL
20140217,2014,2,17,5:00:00 AM,NULL,NULL
20140217,2014,2,17,6:00:00 AM,NULL,NULL
20140217,2014,2,17,7:00:00 AM,NULL,NULL
20140217,2014,2,17,8:00:00 AM,NULL,NULL
20140217,2014,2,17,9:00:00 AM,NULL,NULL
20140218,2014,2,18,12:00:00 AM,NULL,NULL
20140218,2014,2,18,1:00:00 AM,NULL,NULL
20140218,2014,2,18,2:00:00 AM,NULL,NULL
20140218,2014,2,18,3:00:00 AM,NULL,NULL
20140218,2014,2,18,4:00:00 AM,NULL,NULL
20140218,2014,2,18,5:00:00 AM,NULL,NULL
20140218,2014,2,18,6:00:00 AM,NULL,NULL
20140218,2014,2,18,7:00:00 AM,NULL,NULL
20140218,2014,2,18,8:00:00 AM,NULL,NULL
20140218,2014,2,18,9:00:00 AM,NULL,NULL
20140219,2014,2,19,12:00:00 AM,NULL,NULL
20140219,2014,2,19,1:00:00 AM,NULL,NULL
20140219,2014,2,19,2:00:00 AM,NULL,NULL
20140219,2014,2,19,3:00:00 AM,NULL,NULL
20140219,2014,2,19,4:00:00 AM,NULL,NULL
20140219,2014,2,19,5:00:00 AM,NULL,NULL
20140219,2014,2,19,6:00:00 AM,NULL,NULL
20140219,2014,2,19,7:00:00 AM,NULL,NULL
